Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Rating,Payment,Date,Time,cogs,gross margin percentage,gross income
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,$94.19,6.8,Ewallet,23/01/2019,02:04:00 p. m.,89.7,4.761904762,4.485
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,$536.59,9.9,Ewallet,20/01/2019,05:48:00 p. m.,511.04,4.761904762,25.552
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,$131.21,9.1,Ewallet,20/01/2019,08:37:00 p. m.,124.96,4.761904762,6.248
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,4.2,Cash,19/01/2019,01:11:00 p. m.,594.6,4.761904762,29.73
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,$277.67,7.9,Ewallet,18/01/2019,10:11:00 a. m.,264.45,4.761904762,13.2225
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,$446.44,5,Ewallet,18/01/2019,04:23:00 p. m.,425.18,4.761904762,21.259
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,$110.12,6.1,Credit card,18/01/2019,03:04:00 p. m.,104.88,4.761904762,5.244
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,$164.68,9,Credit card,16/01/2019,08:03:00 p. m.,156.84,4.761904762,7.842
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,$53.93,5.2,Ewallet,16/01/2019,03:26:00 p. m.,51.36,4.761904762,2.568
437-58-8131,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,$154.39,4.6,Ewallet,15/01/2019,01:41:00 p. m.,147.04,4.761904762,7.352
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,$75.94,9.5,Credit card,14/01/2019,06:03:00 p. m.,72.32,4.761904762,3.616
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,$588.42,4.4,Ewallet,14/01/2019,07:30:00 p. m.,560.4,4.761904762,28.02
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,$507.68,7,Ewallet,14/01/2019,12:52:00 p. m.,483.5,4.761904762,24.175
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,$125.71,6.7,Ewallet,13/01/2019,02:55:00 p. m.,119.72,4.761904762,5.986
556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,5,Cash,13/01/2019,07:30:00 p. m.,74.29,4.761904762,3.7145
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,$742.30,7.2,Cash,03/01/2019,01:22:00 p. m.,706.95,4.761904762,35.3475
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,$93.74,4.4,Credit card,03/01/2019,04:23:00 p. m.,89.28,4.761904762,4.464
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,$597.63,6.3,Ewallet,03/01/2019,07:49:00 p. m.,569.17,4.761904762,28.4585
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,7.7,Cash,01/01/2019,01:55:00 p. m.,591.66,4.761904762,29.583
120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.183,$192.84,9.3,Cash,03/12/2019,08:36:00 p. m.,183.66,4.761904762,9.183
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,$33.36,8.7,Credit card,03/12/2019,01:52:00 p. m.,31.77,4.761904762,1.5885
365-64-0515,A,Yangon,Normal,Female,Electronic accessories,46.95,5,11.7375,$246.49,7.1,Ewallet,02/12/2019,10:25:00 a. m.,234.75,4.761904762,11.7375
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,6.5,Cash,02/12/2019,07:43:00 p. m.,39.48,4.761904762,1.974
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,$769.10,6,Ewallet,01/12/2019,06:22:00 p. m.,732.48,4.761904762,36.624
704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,$931.04,7.3,Ewallet,01/12/2019,02:50:00 p. m.,886.7,4.761904762,44.335
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,$181.07,9,Credit card,03/11/2019,07:44:00 p. m.,172.45,4.761904762,8.6225
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,$26.72,5.1,Credit card,03/10/2019,06:10:00 p. m.,25.45,4.761904762,1.2725
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,$121.86,8.8,Ewallet,03/10/2019,08:46:00 p. m.,116.06,4.761904762,5.803
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.365,4.4,Cash,02/10/2019,08:51:00 p. m.,781.3,4.761904762,39.065
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,$151.48,7.8,Credit card,02/10/2019,06:23:00 p. m.,144.27,4.761904762,7.2135
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,18.93,6,5.679,$119.26,8.1,Credit card,02/10/2019,12:45:00 p. m.,113.58,4.761904762,5.679
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,$57.88,9,Ewallet,01/10/2019,11:10:00 a. m.,55.12,4.761904762,2.756
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,$392.65,4.9,Cash,01/10/2019,11:34:00 a. m.,373.95,4.761904762,18.6975
132-32-9879,B,Mandalay,Member,Female,Electronic accessories,93.96,4,18.792,394.632,9.5,Cash,03/09/2019,06:00:00 p. m.,375.84,4.761904762,18.792
529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51,4,5.102,$107.14,6.8,Cash,03/09/2019,05:03:00 p. m.,102.04,4.761904762,5.102
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,8.7,Cash,03/09/2019,06:21:00 p. m.,455.46,4.761904762,22.773
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,4.8,Cash,02/09/2019,07:43:00 p. m.,244.2,4.761904762,12.21
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.735,78.435,4.1,Cash,02/09/2019,01:11:00 p. m.,74.7,4.761904762,3.735
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,$708.32,6,Cash,01/09/2019,11:40:00 a. m.,674.59,4.761904762,33.7295
226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,9.6,Cash,03/08/2019,10:29:00 a. m.,76.4,4.761904762,3.82
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16,1,4.858,$102.02,7.2,Ewallet,03/08/2019,08:38:00 p. m.,97.16,4.761904762,4.858
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,6.6,Cash,01/08/2019,02:30:00 p. m.,238.77,4.761904762,11.9385
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,9,Cash,01/08/2019,05:12:00 p. m.,200.92,4.761904762,10.046
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,$139.92,8.6,Credit card,03/07/2019,10:23:00 a. m.,133.26,4.761904762,6.663
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,$353.09,4.4,Ewallet,03/07/2019,04:54:00 p. m.,336.28,4.761904762,16.814
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,8.1,Cash,02/07/2019,03:06:00 p. m.,463.28,4.761904762,23.164
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,$276.95,6.9,Credit card,02/07/2019,01:05:00 p. m.,263.76,4.761904762,13.188
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,$30.41,6.2,Credit card,02/07/2019,10:18:00 a. m.,28.96,4.761904762,1.448
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,$289.93,7.1,Cash,02/07/2019,03:55:00 p. m.,276.12,4.761904762,13.806
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,$833.60,6.2,Cash,02/07/2019,08:24:00 p. m.,793.9,4.761904762,39.695
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,$343.22,6.5,Credit card,02/07/2019,02:38:00 p. m.,326.88,4.761904762,16.344
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,$326.42,8.8,Credit card,01/07/2019,04:11:00 p. m.,310.88,4.761904762,15.544
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,$203.18,7.8,Credit card,03/06/2019,12:46:00 p. m.,193.5,4.761904762,9.675
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,$149.00,9.4,Cash,03/06/2019,08:57:00 p. m.,141.9,4.761904762,7.095
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,$317.84,8.9,Credit card,02/06/2019,03:16:00 p. m.,302.7,4.761904762,15.135
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,$240.98,8.2,Ewallet,02/06/2019,07:20:00 p. m.,229.5,4.761904762,11.475
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,$246.68,5.4,Ewallet,03/05/2019,04:38:00 p. m.,234.93,4.761904762,11.7465
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,$43.87,9.8,Cash,02/05/2019,06:45:00 p. m.,41.78,4.761904762,2.089
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,$690.02,7.3,Credit card,01/05/2019,11:51:00 a. m.,657.16,4.761904762,32.858
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,8.4,Cash,03/04/2019,03:44:00 p. m.,30.24,4.761904762,1.512
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,$181.82,8,Cash,03/04/2019,04:28:00 p. m.,173.16,4.761904762,8.658
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,$548.16,9,Credit card,02/04/2019,04:09:00 p. m.,522.06,4.761904762,26.103
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,$75.55,7.3,Cash,02/04/2019,12:14:00 p. m.,71.95,4.761904762,3.5975
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,8.2,Cash,02/04/2019,10:23:00 a. m.,176.54,4.761904762,8.827
279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,$75.78,6.1,Cash,01/04/2019,07:40:00 p. m.,72.17,4.761904762,3.6085
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,$629.84,9.7,Credit card,01/04/2019,06:19:00 p. m.,599.85,4.761904762,29.9925
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,$304.98,6.7,Cash,30/03/2019,08:37:00 p. m.,290.46,4.761904762,14.523
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,6.6,Cash,30/03/2019,05:04:00 p. m.,322.2,4.761904762,16.11
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,$864.57,4.3,Ewallet,29/03/2019,07:12:00 p. m.,823.4,4.761904762,41.17
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,$121.13,6.4,Cash,29/03/2019,02:44:00 p. m.,115.36,4.761904762,5.768
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,$191.25,5.1,Cash,28/03/2019,05:38:00 p. m.,182.14,4.761904762,9.107
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,$150.10,9.5,Credit card,28/03/2019,12:58:00 p. m.,142.95,4.761904762,7.1475
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,$116.91,6,Ewallet,27/03/2019,03:08:00 p. m.,111.34,4.761904762,5.567
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,$530.67,4.3,Ewallet,26/03/2019,08:14:00 p. m.,505.4,4.761904762,25.27
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,$143.99,7.7,Credit card,26/03/2019,10:34:00 a. m.,137.13,4.761904762,6.8565
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,$176.93,5.3,Credit card,26/03/2019,02:13:00 p. m.,168.5,4.761904762,8.425
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,$142.00,6.9,Cash,25/03/2019,06:51:00 p. m.,135.24,4.761904762,6.762
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,$152.71,7.6,Cash,25/03/2019,01:07:00 p. m.,145.44,4.761904762,7.272
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,$222.14,6.7,Ewallet,25/03/2019,04:32:00 p. m.,211.56,4.761904762,10.578
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.8865,$627.62,4.1,Ewallet,25/03/2019,06:30:00 p. m.,597.73,4.761904762,29.8865
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,$681.98,5.2,Cash,24/03/2019,06:27:00 p. m.,649.5,4.761904762,32.475
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,$771.44,9.5,Ewallet,23/03/2019,01:14:00 p. m.,734.7,4.761904762,36.735
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,$99.91,6,Cash,22/03/2019,02:00:00 p. m.,95.15,4.761904762,4.7575
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,$756.17,4.5,Credit card,21/03/2019,04:08:00 p. m.,720.16,4.761904762,36.008
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,$83.41,4.7,Ewallet,21/03/2019,10:40:00 a. m.,79.44,4.761904762,3.972
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,$149.36,9.1,Credit card,21/03/2019,10:17:00 a. m.,142.25,4.761904762,7.1125
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,$469.41,5,Ewallet,20/03/2019,03:08:00 p. m.,447.06,4.761904762,22.353
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,$743.82,4.7,Ewallet,19/03/2019,03:29:00 p. m.,708.4,4.761904762,35.42
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,6.3,Cash,19/03/2019,12:16:00 p. m.,46.2,4.761904762,2.31
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,4.2,Cash,19/03/2019,02:35:00 p. m.,53.22,4.761904762,2.661
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,$171.73,9.9,Credit card,19/03/2019,11:30:00 a. m.,163.55,4.761904762,8.1775
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,$709.32,6.2,Ewallet,19/03/2019,01:25:00 p. m.,675.54,4.761904762,33.777
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,$215.00,4.7,Credit card,18/03/2019,05:15:00 p. m.,204.76,4.761904762,10.238
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,7.9,Cash,16/03/2019,06:51:00 p. m.,382.56,4.761904762,19.128
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,6.6,Cash,15/03/2019,11:57:00 a. m.,229.96,4.761904762,11.498
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,5.6,Cash,14/03/2019,07:33:00 p. m.,461.88,4.761904762,23.094
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,$49.42,5.8,Credit card,14/03/2019,02:13:00 p. m.,47.07,4.761904762,2.3535
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,$203.93,7.3,Cash,14/03/2019,12:32:00 p. m.,194.22,4.761904762,9.711
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,$731.69,7.6,Cash,14/03/2019,12:07:00 p. m.,696.85,4.761904762,34.8425
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,$204.70,6,Ewallet,14/03/2019,05:20:00 p. m.,194.95,4.761904762,9.7475
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,$461.53,4.4,Ewallet,14/03/2019,06:10:00 p. m.,439.55,4.761904762,21.9775
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,7.5,Cash,03/03/2019,01:42:00 p. m.,259.6,4.761904762,12.98
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,$253.68,5.1,Ewallet,03/03/2019,07:30:00 p. m.,241.6,4.761904762,12.08
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,$175.14,6.3,Cash,03/03/2019,07:17:00 p. m.,166.8,4.761904762,8.34
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,$860.69,9.2,Cash,03/03/2019,02:30:00 p. m.,819.7,4.761904762,40.985
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,$63.32,6,Cash,28/02/2019,05:38:00 p. m.,60.3,4.761904762,3.015
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,85.98,8,34.392,722.232,8.2,Cash,28/02/2019,07:01:00 p. m.,687.84,4.761904762,34.392
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,$104.67,8,Credit card,27/02/2019,10:23:00 a. m.,99.69,4.761904762,4.9845
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,$680.61,9.3,Credit card,27/02/2019,12:52:00 p. m.,648.2,4.761904762,32.41
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,5.3,Cash,26/02/2019,10:52:00 a. m.,544.2,4.761904762,27.21
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,$97.88,6.6,Credit card,26/02/2019,12:28:00 p. m.,93.22,4.761904762,4.661
300-71-4605,C,Naypyitaw,Member,Male,Electronic accessories,86.04,5,21.51,$451.71,4.8,Ewallet,25/02/2019,11:24:00 a. m.,430.2,4.761904762,21.51
355-53-5943,A,Yangon,Member,Female,Electronic accessories,68.84,6,20.652,$433.69,5.8,Ewallet,25/02/2019,02:36:00 p. m.,413.04,4.761904762,20.652
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,$41.74,6.1,Cash,25/02/2019,08:19:00 p. m.,39.75,4.761904762,1.9875
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,$554.30,10,Ewallet,25/02/2019,11:58:00 a. m.,527.9,4.761904762,26.395
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,$422.73,5,Credit card,24/02/2019,06:06:00 p. m.,402.6,4.761904762,20.13
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,$259.77,7.1,Cash,24/02/2019,04:44:00 p. m.,247.4,4.761904762,12.37
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,8.6,Cash,23/02/2019,12:29:00 p. m.,119.68,4.761904762,5.984
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,8,Cash,23/02/2019,11:12:00 a. m.,680.31,4.761904762,34.0155
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,$182.91,7,Ewallet,22/02/2019,12:30:00 p. m.,174.2,4.761904762,8.71
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,5.5,Cash,21/02/2019,04:55:00 p. m.,283.92,4.761904762,14.196
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,$733.60,7.2,Ewallet,19/02/2019,03:14:00 p. m.,698.67,4.761904762,34.9335
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,$657.53,7.8,Credit card,19/02/2019,07:38:00 p. m.,626.22,4.761904762,31.311
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,$603.88,5.5,Ewallet,19/02/2019,11:33:00 a. m.,575.12,4.761904762,28.756
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,65.604,4.7,Cash,18/02/2019,08:29:00 p. m.,62.48,4.761904762,3.124
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,$64.00,5.9,Ewallet,18/02/2019,11:40:00 a. m.,60.95,4.761904762,3.0475
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,$62.00,9.4,Cash,17/02/2019,06:06:00 p. m.,59.05,4.761904762,2.9525
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.235,$550.94,8.8,Credit card,17/02/2019,02:40:00 p. m.,524.7,4.761904762,26.235
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,34.56,5,8.64,$181.44,9.9,Ewallet,17/02/2019,11:15:00 a. m.,172.8,4.761904762,8.64
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,$300.22,4.9,Ewallet,17/02/2019,03:28:00 p. m.,285.92,4.761904762,14.296
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,$63.26,5.5,Ewallet,16/02/2019,03:53:00 p. m.,60.25,4.761904762,3.0125
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,8.4,Cash,15/02/2019,11:21:00 a. m.,98.84,4.761904762,4.942
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,6.2,Cash,15/02/2019,12:12:00 p. m.,328,4.761904762,16.4
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,$833.96,7.6,Credit card,15/02/2019,08:51:00 p. m.,794.25,4.761904762,39.7125
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,$836.30,5.2,Credit card,14/02/2019,05:03:00 p. m.,796.48,4.761904762,39.824
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,$135.45,6.5,Ewallet,13/02/2019,12:38:00 p. m.,129,4.761904762,6.45
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,$80.66,7.2,Ewallet,13/02/2019,06:27:00 p. m.,76.82,4.761904762,3.841
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,$80.37,5.8,Credit card,03/02/2019,06:18:00 p. m.,76.54,4.761904762,3.827
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,4.3,Cash,03/02/2019,07:26:00 p. m.,66.1,4.761904762,3.305
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,$82.72,6.3,Ewallet,03/02/2019,12:36:00 p. m.,78.78,4.761904762,3.939
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,$942.45,6.5,Credit card,03/02/2019,07:42:00 p. m.,897.57,4.761904762,44.8785
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,9.9,Cash,02/02/2019,07:40:00 p. m.,183.82,4.761904762,9.191
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,4.1,Cash,02/02/2019,12:40:00 p. m.,212.94,4.761904762,10.647
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,$138.66,7.6,Cash,01/02/2019,06:50:00 p. m.,132.06,4.761904762,6.603
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,$87.23,4.7,Cash,31/01/2019,01:47:00 p. m.,83.08,4.761904762,4.154
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,$285.71,6.1,Ewallet,31/01/2019,01:44:00 p. m.,272.1,4.761904762,13.605
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,$69.67,9.7,Credit card,31/01/2019,10:46:00 a. m.,66.35,4.761904762,3.3175
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,$830.37,5.6,Ewallet,31/01/2019,08:32:00 p. m.,790.83,4.761904762,39.5415
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,$757.37,4.2,Credit card,31/01/2019,03:12:00 p. m.,721.3,4.761904762,36.065
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,$155.65,9.7,Ewallet,31/01/2019,04:24:00 p. m.,148.24,4.761904762,7.412
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,$180.60,7.6,Ewallet,31/01/2019,08:48:00 p. m.,172,4.761904762,8.6
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,$356.33,5.7,Ewallet,30/01/2019,01:58:00 p. m.,339.36,4.761904762,16.968
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,$99.33,4,Credit card,30/01/2019,01:32:00 p. m.,94.6,4.761904762,4.73
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,$295.41,5.9,Credit card,30/01/2019,11:32:00 a. m.,281.34,4.761904762,14.067
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,$616.98,9,Ewallet,29/01/2019,02:26:00 p. m.,587.6,4.761904762,29.38
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,$40.53,6.7,Ewallet,29/01/2019,11:26:00 a. m.,38.6,4.761904762,1.93
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,$118.25,5.5,Credit card,28/01/2019,04:43:00 p. m.,112.62,4.761904762,5.631
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,6.2,Cash,28/01/2019,11:51:00 a. m.,214.3,4.761904762,10.715
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,$203.11,9.8,Ewallet,28/01/2019,08:54:00 p. m.,193.44,4.761904762,9.672
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,7.6,Cash,27/01/2019,01:58:00 p. m.,465.7,4.761904762,23.285
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,$76.92,9.7,Ewallet,27/01/2019,06:08:00 p. m.,73.26,4.761904762,3.663
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,$640.04,5.5,Cash,26/01/2019,03:17:00 p. m.,609.56,4.761904762,30.478
